candidate_id,coordinate,nl_calibration_nrmse,nl_calibration_rank,nl_calibration_rt,nl_calibration_valid,nl_held_out_rt,nl_held_out_valid,nl_parameter_drift,nl_validation_nrmse,nl_validation_rank,np_calibration_rt,np_calibration_valid,np_dynamic_calibration_nrmse,np_dynamic_calibration_rank,np_dynamic_parameter_drift,np_dynamic_validation_nrmse,np_dynamic_validation_rank,np_held_out_rt,np_held_out_valid,np_static_calibration_nrmse,np_static_calibration_rank,np_static_parameter_drift,np_static_validation_nrmse,np_static_validation_rank,run
cc1022_th0550_stop025.00us_fanin03_w63,96,0.005407649436481876,1.0,0.026275433532135208,True,0.03258035796219764,True,0.05552610583656378,0.03064576036325523,0.9999999999999998,0.031450532419970166,True,0.024406451737888236,1.0,0.01166566446182184,0.03048705179006567,0.9999999999999998,0.03576960348599489,True,0.02173794995827965,1.0,0.0018399264029426209,0.02330794881313974,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w63,136,0.004407851912352732,1.0,0.022125766051638796,True,0.03183043159975239,True,0.04725276814723514,0.040684290283254876,0.9999999999999998,0.024673811666786883,True,0.030148211635637093,1.0,0.004435593373766002,0.033863392158877785,0.9999999999999998,0.024881667948885793,True,0.02361013352884231,1.0,0.004438749828402169,0.02466579856865145,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w63,168,0.007578425234192406,1.0,0.014827161548099124,True,0.0230258192423988,True,0.02152715483206869,0.011374955124750154,0.9999999999999998,0.025707205150314084,True,0.03605499495949997,1.0,0.0033153430994594803,0.03548227814121946,0.9999999999999998,0.026866373383771628,True,0.03383503045240392,1.0,0.008274322660098456,0.040378403662801314,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w63,176,0.0024413595692266217,1.0,0.01412504760427797,True,0.02637713259301326,True,0.01321333553247421,0.01594948438869706,0.9999999999999998,0.03329041060253465,True,0.018893893193304475,1.0,0.0013599999999989178,0.025109382044699657,0.9999999999999998,0.03461036758291938,True,0.023559060607984225,1.0,0.004435640153310064,0.024612855435134768,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w63,216,0.007599533352340632,1.0,0.02749914735846204,True,0.04377404620424732,True,0.005222574697031345,0.01600610348409761,0.9999999999999998,0.027206255595993527,True,0.026709118127144188,1.0,0.0036319612590832453,0.02367687154834412,0.9999999999999998,0.02270850539327184,True,0.032289771668160036,1.0,0.001417390768470907,0.033667830960567344,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w63,232,0.012407873951359115,1.0,0.02364195084460658,True,0.039661315894341215,True,0.045348853682125635,0.022456911135252087,0.9999999999999998,0.030601386967035536,True,0.030114928295109044,1.0,0.0029585798816582406,0.022456460650660152,0.9999999999999998,0.03257411711226189,True,0.01575721903516584,1.0,0.004870738104158999,0.02219261697433821,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w40,72,4.0751954596636665e-05,1.0,0.024725069514712174,True,0.02474934742756069,True,0.02596199319164409,0.0122378785435883,0.9999999999999998,0.04851372870869249,True,0.014637401113459328,1.0,0.015206295193536414,0.024513044098708366,0.9999999999999998,0.049008321357652755,True,0.03651140376268812,1.0,0.00038533524166161313,0.036726337269588794,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w40,80,0.0024445740904094726,1.0,0.0354096712377139,True,0.029358478179068836,True,0.02136213679098243,0.020506050231518785,0.9999999999999998,0.02329429337369812,True,0.015857880991494138,1.0,0.011158516573681547,0.019071233624449874,0.9999999999999998,0.0285690606052599,True,0.024498319367110902,1.0,0.0093650230578187,0.02625991730840754,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w40,96,0.012182461348739583,1.0,0.023505382470916443,True,0.03136192487172992,True,0.03537474257125688,0.03093236020692285,0.9999999999999998,0.05330466983828496,True,0.008754849291971734,1.0,0.007486323063628186,0.016481006613906505,0.9999999999999998,0.04615843244288094,True,0.013489271198936557,1.0,0.007492363552534219,0.014630887327022585,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin04_w40,136,0.01791021438017706,1.0,0.01780584069846345,True,0.02162585167263693,True,0.0715296605291822,0.032458060004330845,0.9999999999999998,0.02820657145673519,True,0.02183566158065438,1.0,0.011429717264888322,0.02678011312686962,0.9999999999999998,0.03534401742844488,True,0.02819129641828479,1.0,0.005212491195117662,0.025847310502972065,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
